point.ID,poly.ID,X,Y,TAXOUSDA,TAXNUSDA
1595,1864,8903307,3708029,Udalfs,Hapludalfs
1596,2838,8813606,3688093,Udolls,Hapludolls
1597,355,8924362,3770540,Udolls,Argiudolls
1598,2379,8904323,3731506,Udalfs,Hapludalfs
1599,2726,8907664,3728240,Udolls,Hapludolls
1600,826,8915617,3730438,Aquolls,Calciaquolls
1601,2975,8914416,3736661,Udolls,Hapludolls
1602,2975,8914416,3736661,Udolls,Hapludolls
1603,2818,8812188,3697046,Udolls,Hapludolls
1604,3249,8885127,3741904,Psamments,Udipsamments
1605,1374,8886725,3736680,Aquolls,Endoaquolls
1606,2859,8884852,3740203,Udolls,Hapludolls
1607,2859,8884852,3740203,Udolls,Hapludolls
1608,3249,8885127,3741904,Psamments,Udipsamments
1609,3273,8884689,3739831,Psamments,Udipsamments
1610,3244,8812344,3689299,Psamments,Udipsamments
1611,2925,8820422,3675466,Udolls,Hapludolls
1612,3243,8943488,3746410,Psamments,Udipsamments
1613,2609,8902375,3727923,Udolls,Hapludolls
1614,942,8919926,3753933,Aqualfs,Endoaqualfs
1615,2731,8917671,3750787,Udolls,Hapludolls
1616,1201,8917369,3759732,Aquolls,Endoaquolls
1617,1757,8961386,3701153,Udalfs,Hapludalfs
1618,1195,8921869,3758911,Aquolls,Endoaquolls
1619,282,8902352,3724159,Udolls,Argiudolls
1620,316,8887790,3737018,Udolls,Argiudolls
1621,2428,8914927,3722492,Udalfs,Hapludalfs
1622,2726,8907664,3728240,Udolls,Hapludolls
1623,2129,8921227,3700829,Udalfs,Hapludalfs
1624,3127,8913891,3692063,Arents,Udarents
1625,558,8864214,3670144,Udolls,Argiudolls
1626,6,8889396,3824925,Aqualfs,Albaqualfs
1627,2577,8905149,3769396,Udalfs,Hapludalfs
1628,965,8914208,3778063,Aqualfs,Endoaqualfs
1629,1888,8854394,3637527,Udalfs,Hapludalfs
1630,2026,8905079,3691644,Udalfs,Hapludalfs
1631,2039,8833730,3701463,Udalfs,Hapludalfs
1632,1903,8833891,3689004,Udalfs,Hapludalfs
1633,493,8919903,3776536,Udolls,Argiudolls
1634,1868,8879497,3649282,Udalfs,Hapludalfs
1635,2096,8890192,3821786,Udalfs,Hapludalfs
1636,2808,8886251,3713033,Udolls,Hapludolls
1637,2366,8937942,3717085,Udalfs,Hapludalfs
1638,965,8914208,3778063,Aqualfs,Endoaqualfs
1639,522,8874893,3823432,Udolls,Argiudolls
1640,1001,8930681,3825495,Aqualfs,Endoaqualfs
1641,964,8828431,3627321,Aqualfs,Endoaqualfs
1642,2372,8865970,3698746,Udalfs,Hapludalfs
1643,898,8803488,3623612,Aqualfs,Endoaqualfs
1644,176,8895071,3748736,Udolls,Argiudolls
1645,2824,8887835,3756963,Udolls,Hapludolls
1646,47,8895866,3744804,Aqualfs,Albaqualfs
1647,548,8894496,3743865,Udolls,Argiudolls
1648,2820,8823296,3680299,Udolls,Hapludolls
1649,2820,8823296,3680299,Udolls,Hapludolls
1650,2822,8822379,3681721,Udolls,Hapludolls
1651,44,8821709,3683110,Aqualfs,Albaqualfs
1652,900,8863177,3809043,Aqualfs,Endoaqualfs
1653,40,8893513,3739327,Aqualfs,Albaqualfs
1654,1373,8891485,3730567,Aquolls,Endoaquolls
1655,1742,8865490,3725400,Udalfs,Hapludalfs
1656,2213,8874472,3799796,Udalfs,Hapludalfs
1657,3104,8894349,3721856,Arents,Udarents
1658,2392,8913014,3699156,Udalfs,Hapludalfs
1659,2832,8947132,3804717,Udolls,Hapludolls
1660,690,8965810,3810768,Udolls,Argiudolls
1661,2008,8887554,3841111,Udalfs,Hapludalfs
1662,1172,8875840,3843138,Aquolls,Endoaquolls
1663,2010,8886726,3832981,Udalfs,Hapludalfs
1664,2010,8886726,3832981,Udalfs,Hapludalfs
1665,1987,8888343,3842553,Udalfs,Hapludalfs
1666,514,8882184,3825239,Udolls,Argiudolls
1667,2098,8879031,3819027,Udalfs,Hapludalfs
1668,487,8908999,3773851,Udolls,Argiudolls
1669,452,8842358,3640779,Udolls,Argiudolls
1670,197,8859221,3640915,Udolls,Argiudolls
1671,1221,8841209,3658533,Aquolls,Endoaquolls
1672,447,8836812,3654325,Udolls,Argiudolls
1673,946,8855595,3652365,Aqualfs,Endoaqualfs
1674,969,8835548,3643550,Aqualfs,Endoaqualfs
1675,2286,8962683,3712890,Udalfs,Hapludalfs
1676,390,8853622,3679847,Udolls,Argiudolls
1677,2036,8832639,3690732,Udalfs,Hapludalfs
1678,1905,8834461,3702593,Udalfs,Hapludalfs
1679,211,8849676,3682052,Udolls,Argiudolls
1680,442,8949057,3771002,Udolls,Argiudolls
1681,194,9000430,3653757,Udolls,Argiudolls
1682,731,8876036,3727939,Udolls,Argiudolls
1683,1471,8810334,3621297,Aquolls,Haplaquolls
1684,947,8824480,3620613,Aqualfs,Endoaqualfs
1685,2004,8934856,3686063,Udalfs,Hapludalfs
1686,915,8972913,3678877,Aqualfs,Endoaqualfs
1687,2899,8750539,3855242,Udolls,Hapludolls
1688,434,8703197,3800881,Udolls,Argiudolls
1689,435,8699634,3795805,Udolls,Argiudolls
1690,1342,8709791,3800561,Aquolls,Endoaquolls
1691,1342,8709791,3800561,Aquolls,Endoaquolls
1692,434,8703197,3800881,Udolls,Argiudolls
1693,2703,8709841,3789477,Udolls,Hapludolls
1694,2693,8696486,3774487,Udolls,Hapludolls
1695,437,8702012,3777452,Udolls,Argiudolls
1696,437,8702012,3777452,Udolls,Argiudolls
1697,431,8713413,3778722,Udolls,Argiudolls
1698,1692,8706600,3778098,Udalfs,Hapludalfs
1699,2702,8709100,3786450,Udolls,Hapludolls
1700,429,8718090,3776766,Udolls,Argiudolls
1701,430,8719787,3779483,Udolls,Argiudolls
1702,429,8718090,3776766,Udolls,Argiudolls
1703,3019,8727099,3781542,Udolls,Hapludolls
1704,2795,8713517,3773827,Udolls,Hapludolls
1705,428,8727697,3778062,Udolls,Argiudolls
1706,1698,8722878,3757889,Udalfs,Hapludalfs
1707,1836,8722764,3793825,Udalfs,Hapludalfs
1708,244,8961950,3658337,Udolls,Argiudolls
1709,3171,8910399,3627718,Fluvents,Udifluvents
1710,1050,8884255,3641616,Aquolls,Endoaquolls
1711,2025,8942758,3697882,Udalfs,Hapludalfs
1712,964,8828431,3627321,Aqualfs,Endoaqualfs
1713,693,8853701,3697714,Udolls,Argiudolls
1714,693,8853701,3697714,Udolls,Argiudolls
1715,1775,8857761,3698675,Udalfs,Hapludalfs
1716,2004,8934856,3686063,Udalfs,Hapludalfs
1717,419,8866447,3631156,Udolls,Argiudolls
1718,563,8972275,3638967,Udolls,Argiudolls
1719,766,8940797,3740311,Udolls,Argiudolls
1720,899,8814348,3623186,Aqualfs,Endoaqualfs
1721,1690,8910317,3623577,Udalfs,Hapludalfs
1722,2615,8947485,3693286,Udolls,Hapludolls
1723,1564,8942323,3621011,Udalfs,Hapludalfs
1724,2793,8949935,3666160,Udolls,Hapludolls
1725,2420,8969578,3644895,Udalfs,Hapludalfs
1726,1148,8979581,3676804,Aquolls,Endoaquolls
1727,243,8957080,3679681,Udolls,Argiudolls
1728,1579,8975877,3656184,Udalfs,Hapludalfs
1729,1909,8938904,3711053,Udalfs,Hapludalfs
1730,556,8907858,3624505,Udolls,Argiudolls
1731,556,8907858,3624505,Udolls,Argiudolls
1732,511,8890423,3644460,Udolls,Argiudolls
1733,568,8946899,3623989,Udolls,Argiudolls
1734,1152,8929504,3682933,Aquolls,Endoaquolls
1735,2876,8953433,3627421,Udolls,Hapludolls
1736,1297,8959472,3682249,Aquolls,Endoaquolls
1737,1297,8959472,3682249,Aquolls,Endoaquolls
1738,244,8961950,3658337,Udolls,Argiudolls
1739,2876,8953433,3627421,Udolls,Hapludolls
1740,721,8988748,3668411,Udolls,Argiudolls
1741,2962,8885664,3764952,Udolls,Hapludolls
1742,1383,8921224,3674629,Aqualfs,Epiaqualfs
1743,239,8880274,3628903,Udolls,Argiudolls
1744,412,8950495,3683866,Udolls,Argiudolls
1745,246,8949276,3693615,Udolls,Argiudolls
1746,2273,8940606,3657978,Udalfs,Hapludalfs
1747,3222,8940808,3655610,Psamments,Udipsamments
1748,915,8972913,3678877,Aqualfs,Endoaqualfs
1749,566,8972348,3682481,Udolls,Argiudolls
1750,244,8961950,3658337,Udolls,Argiudolls
1751,244,8961950,3658337,Udolls,Argiudolls
1752,289,8928855,3621573,Udolls,Argiudolls
1753,246,8949276,3693615,Udolls,Argiudolls
1754,2615,8947485,3693286,Udolls,Hapludolls
1755,115,8715246,3678129,Aquolls,Argiaquolls
1756,634,8722392,3672843,Udolls,Argiudolls
1757,118,8714710,3679968,Aquolls,Argiaquolls
1758,402,8725274,3654845,Udolls,Argiudolls
1759,411,8838118,3840399,Udolls,Argiudolls
1760,411,8838118,3840399,Udolls,Argiudolls
1761,2278,8895853,3859820,Udalfs,Hapludalfs
1762,3057,8704296,3811832,Udolls,Hapludolls
1763,2917,8709231,3830931,Udolls,Hapludolls
1764,923,8710898,3838011,Aqualfs,Endoaqualfs
1765,1491,8913059,3732522,Saprists,Haplosaprists
1766,1248,8868952,3629034,Aquolls,Endoaquolls
1767,2707,8706747,3833847,Udolls,Hapludolls
1768,1364,8815494,3654889,Aquolls,Endoaquolls
1769,858,9001427,3690435,Aqualfs,Endoaqualfs
1770,524,8921258,3723029,Udolls,Argiudolls
1771,29,8721208,3701729,Aqualfs,Albaqualfs
1772,721,8988748,3668411,Udolls,Argiudolls
1773,1461,8943185,3664048,Aquents,Fluvaquents
1774,1152,8929504,3682933,Aquolls,Endoaquolls
1775,294,8915557,3674116,Udolls,Argiudolls
1776,1988,8694229,3810833,Udalfs,Hapludalfs
1777,2783,8706065,3808194,Udolls,Hapludolls
1778,1988,8694229,3810833,Udalfs,Hapludalfs
1779,1260,8709435,3824316,Aquolls,Endoaquolls
1780,2708,8704260,3837674,Udolls,Hapludolls
1781,1988,8694229,3810833,Udalfs,Hapludalfs
1782,2705,8700529,3839885,Udolls,Hapludolls
1783,169,8980811,3682820,Udolls,Argiudolls
1784,1397,8883513,3630067,Aqualfs,Epiaqualfs
1785,2793,8949935,3666160,Udolls,Hapludolls
1786,3123,8889105,3621735,Arents,Udarents
1787,3123,8889105,3621735,Arents,Udarents
1788,3124,8896356,3622846,Arents,Udarents
1789,2781,8886035,3629788,Udolls,Hapludolls
1790,2793,8949935,3666160,Udolls,Hapludolls
1791,1428,8907451,3630202,Udepts,Eutrudepts
1792,1674,8914059,3637288,Udalfs,Hapludalfs
1793,2085,8913103,3766099,Udalfs,Hapludalfs
1794,276,8935543,3732142,Udolls,Argiudolls
1795,1771,8966476,3638818,Udalfs,Hapludalfs
1796,927,8953852,3670426,Aqualfs,Endoaqualfs
1797,2280,8960362,3688924,Udalfs,Hapludalfs
1798,927,8953852,3670426,Aqualfs,Endoaqualfs
1799,1577,8961504,3635488,Udalfs,Hapludalfs
1800,695,8931666,3717787,Udolls,Argiudolls
1801,1150,8936450,3692469,Aquolls,Endoaquolls
1802,2004,8934856,3686063,Udalfs,Hapludalfs
1803,420,8959430,3643302,Udolls,Argiudolls
1804,1986,8977596,3641229,Udalfs,Hapludalfs
1805,2005,8955811,3662755,Udalfs,Hapludalfs
1806,438,8962523,3668961,Udolls,Argiudolls
1807,1579,8975877,3656184,Udalfs,Hapludalfs
1808,872,8874207,3640295,Aqualfs,Endoaqualfs
1809,3200,8878491,3634328,Fluvents,Udifluvents
1810,1249,8874417,3628447,Aquolls,Endoaquolls
1811,734,8939812,3778490,Udolls,Argiudolls
1812,567,8933139,3678389,Udolls,Argiudolls
1813,2793,8949935,3666160,Udolls,Hapludolls
1814,1428,8907451,3630202,Udepts,Eutrudepts
1815,2771,8797232,3860054,Udolls,Hapludolls
1816,2771,8797232,3860054,Udolls,Hapludolls
1817,1976,8883012,3849533,Udalfs,Hapludalfs
1818,1974,8883067,3849549,Udalfs,Hapludalfs
1819,1974,8883067,3849549,Udalfs,Hapludalfs
1820,407,8849291,3860758,Udolls,Argiudolls
1821,408,8849198,3860834,Udolls,Argiudolls
1822,3183,8905839,3856778,Fluvents,Udifluvents
1823,2507,8901607,3857149,Udalfs,Hapludalfs
1824,1996,8753151,3669180,Udalfs,Hapludalfs
1825,3170,8751866,3675933,Fluvents,Udifluvents
1826,2541,8736366,3674380,Udalfs,Hapludalfs
1827,1460,8735649,3671505,Aquents,Fluvaquents
1828,307,8716315,3674717,Udolls,Argiudolls
1829,926,8742216,3666161,Aqualfs,Endoaqualfs
1830,634,8722392,3672843,Udolls,Argiudolls
1831,1843,8749627,3651440,Udalfs,Hapludalfs
1832,92,8726785,3677404,Albolls,Argialbolls
1833,97,8750155,3647919,Aquolls,Argiaquolls
1834,518,8724496,3628936,Udolls,Argiudolls
1835,13,8729758,3628165,Aqualfs,Albaqualfs
1836,1142,8723007,3643435,Aquolls,Endoaquolls
1837,1078,8725378,3623893,Aquolls,Endoaquolls
1838,1078,8725378,3623893,Aquolls,Endoaquolls
1839,1078,8725378,3623893,Aquolls,Endoaquolls
1840,1385,8742770,3624652,Aqualfs,Epiaqualfs
1841,634,8722392,3672843,Udolls,Argiudolls
1842,115,8715246,3678129,Aquolls,Argiaquolls
1843,3170,8751866,3675933,Fluvents,Udifluvents
1844,3170,8751866,3675933,Fluvents,Udifluvents
1845,1971,8751781,3679916,Udalfs,Hapludalfs
1846,3170,8751866,3675933,Fluvents,Udifluvents
1847,924,8725303,3661176,Aqualfs,Endoaqualfs
1848,2802,8731208,3663485,Udolls,Hapludolls
1849,924,8725303,3661176,Aqualfs,Endoaqualfs
1850,406,8725778,3654123,Udolls,Argiudolls
1851,405,8720464,3654789,Udolls,Argiudolls
1852,2326,8753588,3669543,Udalfs,Hapludalfs
1853,2119,8796971,3860605,Udalfs,Hapludalfs
1854,2031,8879556,3840345,Udalfs,Hapludalfs
1855,2768,8746592,3822177,Udolls,Hapludolls
1856,2768,8746592,3822177,Udolls,Hapludolls
1857,2768,8746592,3822177,Udolls,Hapludolls
1858,3001,8758827,3830986,Udolls,Hapludolls
1859,3001,8758827,3830986,Udolls,Hapludolls
1860,3001,8758827,3830986,Udolls,Hapludolls
1861,1257,8693921,3837831,Aquolls,Endoaquolls
1862,3022,8704074,3817590,Udolls,Hapludolls
1863,3077,8701985,3807373,Ustolls,Haplustolls
1864,2720,8711897,3823596,Udolls,Hapludolls
1865,1392,8705481,3683458,Aqualfs,Epiaqualfs
1866,1962,8684193,3827809,Udalfs,Hapludalfs
1867,2762,8692531,3818171,Udolls,Hapludolls
1868,1146,8676145,3811602,Aquolls,Endoaquolls
1869,1960,8710411,3834782,Udalfs,Hapludalfs
1870,1958,8675311,3837863,Udalfs,Hapludalfs
1871,2756,8676750,3833558,Udolls,Hapludolls
1872,2758,8699714,3835402,Udolls,Hapludolls
1873,1414,8705640,3842318,Ochrepts,Eutrochrepts
1874,2058,8712428,3710751,Udalfs,Hapludalfs
1875,846,8703292,3690650,Udepts,Dystrudepts
1876,2801,8704354,3711597,Udolls,Hapludolls
1877,1950,8727289,3690901,Udalfs,Hapludalfs
1878,846,8703292,3690650,Udepts,Dystrudepts
1879,3168,8714272,3687253,Fluvents,Udifluvents
1880,3062,8697464,3850804,Udolls,Hapludolls
1881,2349,8672991,3808318,Udalfs,Hapludalfs
1882,2349,8672991,3808318,Udalfs,Hapludalfs
1883,1260,8709435,3824316,Aquolls,Endoaquolls
1884,1401,8728831,3697170,Aqualfs,Epiaqualfs
1885,1133,8692694,3715053,Aquolls,Endoaquolls
1886,2058,8712428,3710751,Udalfs,Hapludalfs
1887,2801,8704354,3711597,Udolls,Hapludolls
1888,2055,8731662,3684996,Udalfs,Hapludalfs
1889,945,8728708,3683885,Aqualfs,Endoaqualfs
1890,922,8720084,3703104,Aqualfs,Endoaqualfs
1891,1949,8714040,3704163,Udalfs,Hapludalfs
1892,2057,8714826,3683146,Udalfs,Hapludalfs
1893,1170,8718600,3686784,Aquolls,Endoaquolls
1894,1569,8949223,3655930,Udalfs,Hapludalfs
1895,1561,8879639,3630241,Udalfs,Hapludalfs
1896,2236,8817341,3699700,Udalfs,Hapludalfs
1897,2752,8840558,3842934,Udolls,Hapludolls
1898,1308,8897725,3851067,Aquolls,Endoaquolls
1899,2507,8901607,3857149,Udalfs,Hapludalfs
1900,2508,8906258,3848701,Udalfs,Hapludalfs
1901,3210,8926512,3849981,Fluvents,Udifluvents
1902,3210,8926512,3849981,Fluvents,Udifluvents
1903,888,8733332,3634116,Aqualfs,Endoaqualfs
1904,842,8703255,3690638,Ochrepts,Dystrochrepts
1905,2054,8694943,3694097,Udalfs,Hapludalfs
1906,842,8703255,3690638,Ochrepts,Dystrochrepts
1907,104,8708273,3708897,Aquolls,Argiaquolls
1908,2059,8714037,3704224,Udalfs,Hapludalfs
1909,463,8700889,3709844,Udolls,Argiudolls
1910,2056,8731769,3696734,Udalfs,Hapludalfs
1911,1171,8728039,3690923,Aquolls,Endoaquolls
1912,1171,8728039,3690923,Aquolls,Endoaquolls
1913,1401,8728831,3697170,Aqualfs,Epiaqualfs
1914,1401,8728831,3697170,Aqualfs,Epiaqualfs
1915,1401,8728831,3697170,Aqualfs,Epiaqualfs
1916,2964,8725938,3620838,Udolls,Hapludolls
1917,783,8727162,3709894,Udolls,Argiudolls
1918,1473,8726696,3710251,Aquolls,Haplaquolls
1919,783,8727162,3709894,Udolls,Argiudolls
1920,1571,9003370,3724832,Udalfs,Hapludalfs
1921,1141,8721221,3626198,Aquolls,Endoaquolls
1922,3160,8744596,3630420,Fluvents,Udifluvents
1923,887,8747587,3634046,Aqualfs,Endoaqualfs
1924,2310,8754880,3625604,Udalfs,Hapludalfs
1925,1970,8750331,3623665,Udalfs,Hapludalfs
1926,1141,8721221,3626198,Aquolls,Endoaquolls
1927,1682,8739850,3623897,Udalfs,Hapludalfs
1928,3167,8752100,3628812,Fluvents,Udifluvents
1929,849,8730790,3644701,Udepts,Dystrudepts
1930,604,8950926,3828618,Udolls,Argiudolls
1931,1001,8930681,3825495,Aqualfs,Endoaqualfs
1932,1199,8918486,3745101,Aquolls,Endoaquolls
1933,1139,8808728,3699869,Aquolls,Endoaquolls
1934,1268,8806169,3696449,Aquolls,Endoaquolls
1935,2389,8918890,3739672,Udalfs,Hapludalfs
1936,1015,8909558,3728831,Aquolls,Endoaquolls
1937,978,8918954,3739513,Aqualfs,Endoaqualfs
1938,1945,8753646,3647846,Udalfs,Hapludalfs
1939,926,8742216,3666161,Aqualfs,Endoaqualfs
1940,115,8715246,3678129,Aquolls,Argiaquolls
1941,3169,8751022,3671386,Fluvents,Udifluvents
1942,2541,8736366,3674380,Udalfs,Hapludalfs
1943,3169,8751022,3671386,Fluvents,Udifluvents
1944,63,8723936,3656999,Albolls,Argialbolls
1945,1947,8726111,3660480,Udalfs,Hapludalfs
1946,924,8725303,3661176,Aqualfs,Endoaqualfs
1947,3170,8751866,3675933,Fluvents,Udifluvents
1948,638,8725795,3666791,Udolls,Argiudolls
1949,2059,8714037,3704224,Udalfs,Hapludalfs
1950,1473,8726696,3710251,Aquolls,Haplaquolls
1951,2309,8704974,3684627,Udalfs,Hapludalfs
1952,922,8720084,3703104,Aqualfs,Endoaqualfs
1953,2801,8704354,3711597,Udolls,Hapludolls
1954,2541,8736366,3674380,Udalfs,Hapludalfs
1955,1134,8912688,3732243,Aquolls,Endoaquolls
1956,1087,8882024,3739966,Aquolls,Endoaquolls
1957,2927,8880770,3748750,Udolls,Hapludolls
1958,78,8726792,3677403,Albolls,Argialbolls
1959,1136,8898056,3729425,Aquolls,Endoaquolls
1960,1373,8891485,3730567,Aquolls,Endoaquolls
1961,1373,8891485,3730567,Aquolls,Endoaquolls
1962,1040,8894510,3731372,Aquolls,Endoaquolls
1963,377,8890163,3777796,Udolls,Argiudolls
1964,207,8919273,3831336,Udolls,Argiudolls
1965,1937,8952450,3815759,Udalfs,Hapludalfs
1966,1937,8952450,3815759,Udalfs,Hapludalfs
1967,25,8853241,3641455,Aqualfs,Albaqualfs
1968,485,8840430,3683823,Udolls,Argiudolls
1969,1386,8870330,3691799,Aqualfs,Epiaqualfs
1970,744,8890116,3693174,Udolls,Argiudolls
1971,389,8854588,3655482,Udolls,Argiudolls
1972,389,8854588,3655482,Udolls,Argiudolls
1973,758,8886978,3704768,Udolls,Argiudolls
1974,950,8856348,3691259,Aqualfs,Endoaqualfs
1975,2035,8854261,3707645,Udalfs,Hapludalfs
1976,1933,8906860,3693288,Udalfs,Hapludalfs
1977,1931,8828219,3690187,Udalfs,Hapludalfs
1978,477,8871336,3698277,Udolls,Argiudolls
1979,804,8898038,3698815,Udolls,Argiudolls
1980,1896,8911979,3701908,Udalfs,Hapludalfs
1981,1903,8833891,3689004,Udalfs,Hapludalfs
1982,2146,8817492,3705087,Udalfs,Hapludalfs
1983,481,8895891,3663006,Udolls,Argiudolls
1984,2076,8881257,3677331,Udalfs,Hapludalfs
1985,1632,8898897,3676324,Udalfs,Hapludalfs
1986,2148,8911681,3682330,Udalfs,Hapludalfs
1987,3133,8891493,3681013,Arents,Udarents
1988,1386,8870330,3691799,Aqualfs,Epiaqualfs
1989,2192,8840773,3654999,Udalfs,Hapludalfs
1990,1903,8833891,3689004,Udalfs,Hapludalfs
1991,1720,8848529,3701118,Udalfs,Hapludalfs
1992,2069,8864500,3670324,Udalfs,Hapludalfs
1993,2140,8955545,3710377,Udalfs,Hapludalfs
1994,137,8924115,3835114,Udolls,Argiudolls
1995,385,8956311,3781098,Udolls,Argiudolls
1996,2831,8954886,3780266,Udolls,Hapludolls
1997,2831,8954886,3780266,Udolls,Hapludolls
1998,1482,8892071,3741651,Saprists,Haplosaprists
1999,1792,8943341,3757305,Udalfs,Hapludalfs
2000,3215,8945899,3757840,Psamments,Udipsamments
2001,2824,8887835,3756963,Udolls,Hapludolls
2002,2798,8876929,3756065,Udolls,Hapludolls
2003,384,8890427,3743884,Udolls,Argiudolls
2004,541,8953747,3712181,Udolls,Argiudolls
2005,2846,8955419,3714344,Udolls,Hapludolls
2006,1784,8954060,3702853,Udalfs,Hapludalfs
2007,382,8821871,3679887,Udolls,Argiudolls
2008,394,8890149,3779078,Udolls,Argiudolls
2009,376,8890383,3776564,Udolls,Argiudolls
2010,2803,8963385,3795125,Udolls,Hapludolls
2011,1197,8900449,3757806,Aquolls,Endoaquolls
2012,940,8917102,3760534,Aqualfs,Endoaqualfs
2013,833,8836109,3637076,Aquolls,Calciaquolls
2014,832,8836554,3637100,Aquolls,Calciaquolls
2015,3081,8924503,3679123,Aquepts,Humaquepts
2016,1216,8964074,3708144,Aquolls,Endoaquolls
2017,1042,8961251,3769433,Aquolls,Endoaquolls
2018,741,8937077,3730165,Udolls,Argiudolls
2019,2848,8909640,3735798,Udolls,Hapludolls
2020,825,8909456,3720460,Aquolls,Calciaquolls
2021,976,8900188,3669744,Aqualfs,Endoaqualfs
2022,1914,8886804,3648751,Udalfs,Hapludalfs
2023,1734,8889962,3649849,Udalfs,Hapludalfs
2024,1207,8936917,3729294,Aquolls,Endoaquolls
2025,1744,8946431,3710303,Udalfs,Hapludalfs
2026,1425,8963699,3716193,Udepts,Eutrudepts
2027,1774,8907148,3724514,Udalfs,Hapludalfs
2028,1195,8921869,3758911,Aquolls,Endoaquolls
2029,1041,8929641,3754337,Aquolls,Endoaquolls
2030,1041,8929641,3754337,Aquolls,Endoaquolls
2031,1124,8901436,3728881,Aquolls,Endoaquolls
2032,395,8879141,3791369,Udolls,Argiudolls
2033,1491,8913059,3732522,Saprists,Haplosaprists
2034,3250,8909309,3731402,Psamments,Udipsamments
2035,1122,8915143,3731543,Aquolls,Endoaquolls
2036,1037,8911907,3729730,Aquolls,Endoaquolls
2037,690,8965810,3810768,Udolls,Argiudolls
2038,690,8965810,3810768,Udolls,Argiudolls
2039,1911,8899036,3702835,Udalfs,Hapludalfs
2040,1910,8912281,3800621,Udalfs,Hapludalfs
2041,1114,8972852,3799563,Aquolls,Endoaquolls
2042,1114,8972852,3799563,Aquolls,Endoaquolls
2043,525,8973660,3762563,Udolls,Argiudolls
2044,1195,8921869,3758911,Aquolls,Endoaquolls
2045,2043,8904335,3778919,Udalfs,Hapludalfs
2046,181,8856527,3642441,Udolls,Argiudolls
2047,1749,8912294,3681516,Udalfs,Hapludalfs
2048,1932,8844267,3692505,Udalfs,Hapludalfs
2049,949,8869812,3658201,Aqualfs,Endoaqualfs
2050,2118,8810558,3628658,Udalfs,Hapludalfs
2051,965,8914208,3778063,Aqualfs,Endoaqualfs
2052,2577,8905149,3769396,Udalfs,Hapludalfs
2053,125,8854720,3633042,Aquolls,Argiaquolls
2054,2151,8846420,3690535,Udalfs,Hapludalfs
2055,1720,8848529,3701118,Udalfs,Hapludalfs
2056,1867,8887664,3655934,Udalfs,Hapludalfs
2057,1504,8933359,3710196,Udalfs,Hapludalfs
2058,3165,8945047,3665592,Fluvents,Udifluvents
2059,3165,8945047,3665592,Fluvents,Udifluvents
2060,3165,8945047,3665592,Fluvents,Udifluvents
2061,3165,8945047,3665592,Fluvents,Udifluvents
2062,1563,8877947,3716669,Udalfs,Hapludalfs
2063,1754,8799900,3624737,Udalfs,Hapludalfs
2064,1754,8799900,3624737,Udalfs,Hapludalfs
2065,1907,8833687,3668323,Udalfs,Hapludalfs
2066,1883,8798106,3621151,Udalfs,Hapludalfs
2067,1915,8839181,3668381,Udalfs,Hapludalfs
2068,1847,8857114,3825923,Udalfs,Hapludalfs
2069,2130,8917971,3695701,Udalfs,Hapludalfs
2070,2391,8933594,3776485,Udalfs,Hapludalfs
2071,2363,8848434,3692233,Udalfs,Hapludalfs
2072,1849,8848161,3837445,Udalfs,Hapludalfs
2073,2608,8831067,3841858,Udolls,Hapludolls
2074,1438,8892724,3769113,Udepts,Eutrudepts
2075,895,8918603,3781029,Aqualfs,Endoaqualfs
2076,2044,8905826,3775654,Udalfs,Hapludalfs
2077,1800,8930887,3773722,Udalfs,Hapludalfs
2078,1865,8883126,3648514,Udalfs,Hapludalfs
2079,557,8886407,3662924,Udolls,Argiudolls
2080,2224,8846412,3826783,Udalfs,Hapludalfs
2081,494,8878795,3699760,Udolls,Argiudolls
2082,2428,8914927,3722492,Udalfs,Hapludalfs
2083,1909,8938904,3711053,Udalfs,Hapludalfs
2084,2732,8922284,3750426,Udolls,Hapludolls
2085,3250,8909309,3731402,Psamments,Udipsamments
2086,1015,8909558,3728831,Aquolls,Endoaquolls
2087,2745,8881996,3743787,Udolls,Hapludolls
2088,73,8874670,3756591,Albolls,Argialbolls
2089,2567,8837493,3665393,Udalfs,Hapludalfs
2090,2812,8900101,3691797,Udolls,Hapludolls
2091,2447,8884800,3659987,Udalfs,Hapludalfs
2092,361,8914775,3708809,Udolls,Argiudolls
2093,361,8914775,3708809,Udolls,Argiudolls
2094,2567,8837493,3665393,Udalfs,Hapludalfs
2095,833,8836109,3637076,Aquolls,Calciaquolls
2096,890,8828231,3702295,Aqualfs,Endoaqualfs
2097,1211,8870942,3677511,Aquolls,Endoaquolls
2098,2369,8872130,3660789,Udalfs,Hapludalfs
2099,479,8876571,3687065,Udolls,Argiudolls
2100,1722,8908396,3709461,Udalfs,Hapludalfs
2101,1918,8872493,3668669,Udalfs,Hapludalfs
2102,3133,8891493,3681013,Arents,Udarents
2103,1919,8887870,3658872,Udalfs,Hapludalfs
2104,2194,8881591,3660017,Udalfs,Hapludalfs
2105,1866,8896131,3668736,Udalfs,Hapludalfs
2106,1499,8955567,3734186,Saprists,Haplosaprists
2107,977,8901062,3662552,Aqualfs,Endoaqualfs
2108,1458,8883730,3766519,Aquents,Fluvaquents
2109,1247,8883669,3746797,Aquolls,Endoaquolls
2110,1247,8883669,3746797,Aquolls,Endoaquolls
