X,Y,TAXOUSDA,TAXNUSDA
8743816,3646332,Udalfs,Hapludalfs
8726111,3660480,Udalfs,Hapludalfs
8750867,3629833,Udalfs,Hapludalfs
8714040,3704163,Udalfs,Hapludalfs
8727289,3690901,Udalfs,Hapludalfs
8915160,3860959,Udalfs,Hapludalfs
8879182,3855232,Udalfs,Hapludalfs
8832176,3863653,Udalfs,Hapludalfs
8806217,3857947,Udalfs,Hapludalfs
8914119,3826091,Udalfs,Hapludalfs
8731665,3684965,Udalfs,Hapludalfs
8710592,3711059,Udalfs,Hapludalfs
8675311,3837863,Udalfs,Hapludalfs
8675332,3837756,Udalfs,Hapludalfs
8710411,3834782,Udalfs,Hapludalfs
8684466,3827858,Udalfs,Hapludalfs
8684193,3827809,Udalfs,Hapludalfs
8885583,3862793,Udalfs,Hapludalfs
8901635,3862949,Udalfs,Hapludalfs
8894711,3820344,Udalfs,Hapludalfs
8727153,3651796,Udalfs,Hapludalfs
8716029,3653907,Udalfs,Hapludalfs
8716114,3653936,Udalfs,Hapludalfs
8720172,3636594,Udalfs,Hapludalfs
8750331,3623665,Udalfs,Hapludalfs
8751781,3679916,Udalfs,Hapludalfs
8719716,3666236,Udalfs,Hapludalfs
8834617,3861045,Udalfs,Hapludalfs
8883067,3849549,Udalfs,Hapludalfs
8883038,3849546,Udalfs,Hapludalfs
8883012,3849533,Udalfs,Hapludalfs
8885626,3853451,Udalfs,Hapludalfs
8885587,3853477,Udalfs,Hapludalfs
8885527,3853480,Udalfs,Hapludalfs
8885464,3853441,Udalfs,Hapludalfs
8941119,3661150,Udalfs,Hapludalfs
8942504,3661170,Udalfs,Hapludalfs
8878317,3640919,Udalfs,Hapludalfs
8964184,3647939,Udalfs,Hapludalfs
8964083,3647403,Udalfs,Hapludalfs
8977596,3641229,Udalfs,Hapludalfs
8888343,3842553,Udalfs,Hapludalfs
8694229,3810833,Udalfs,Hapludalfs
8896726,3824750,Udalfs,Hapludalfs
8837470,3686903,Udalfs,Hapludalfs
8939366,3678566,Udalfs,Hapludalfs
8878842,3638854,Udalfs,Hapludalfs
8956237,3711242,Udalfs,Hapludalfs
8885788,3862799,Udalfs,Hapludalfs
8901745,3853557,Udalfs,Hapludalfs
8753151,3669180,Udalfs,Hapludalfs
8940637,3658007,Udalfs,Hapludalfs
8866520,3629929,Udalfs,Hapludalfs
8964080,3648128,Udalfs,Hapludalfs
8866044,3624480,Udalfs,Hapludalfs
8913549,3627094,Udalfs,Hapludalfs
8945185,3691905,Udalfs,Hapludalfs
8896664,3640213,Udalfs,Hapludalfs
8934856,3686063,Udalfs,Hapludalfs
8955811,3662755,Udalfs,Hapludalfs
8880631,3630979,Udalfs,Hapludalfs
8869732,3637943,Udalfs,Hapludalfs
8887554,3841111,Udalfs,Hapludalfs
8887202,3833720,Udalfs,Hapludalfs
8886726,3832981,Udalfs,Hapludalfs
8887420,3841284,Udalfs,Hapludalfs
8888915,3821841,Udalfs,Hapludalfs
8884733,3836685,Udalfs,Hapludalfs
8942203,3737335,Udalfs,Hapludalfs
8815982,3623230,Udalfs,Hapludalfs
8875852,3710313,Udalfs,Hapludalfs
8867819,3695250,Udalfs,Hapludalfs
8867856,3695134,Udalfs,Hapludalfs
8868473,3837124,Udalfs,Hapludalfs
8865937,3681268,Udalfs,Hapludalfs
8847123,3663770,Udalfs,Hapludalfs
8855629,3635816,Udalfs,Hapludalfs
8855657,3635787,Udalfs,Hapludalfs
8942025,3717900,Udalfs,Hapludalfs
8942758,3697882,Udalfs,Hapludalfs
8905079,3691644,Udalfs,Hapludalfs
8914258,3684863,Udalfs,Hapludalfs
8845649,3677371,Udalfs,Hapludalfs
8910088,3778893,Udalfs,Hapludalfs
8863676,3811403,Udalfs,Hapludalfs
8879556,3840345,Udalfs,Hapludalfs
8876331,3835546,Udalfs,Hapludalfs
8887524,3842376,Udalfs,Hapludalfs
8894046,3687189,Udalfs,Hapludalfs
8854261,3707645,Udalfs,Hapludalfs
8832639,3690732,Udalfs,Hapludalfs
8830605,3686975,Udalfs,Hapludalfs
8842350,3692490,Udalfs,Hapludalfs
8833730,3701463,Udalfs,Hapludalfs
8829444,3694825,Udalfs,Hapludalfs
8947319,3698800,Udalfs,Hapludalfs
8914370,3696318,Udalfs,Hapludalfs
8904335,3778919,Udalfs,Hapludalfs
8905826,3775654,Udalfs,Hapludalfs
8935693,3710401,Udalfs,Hapludalfs
8938219,3740346,Udalfs,Hapludalfs
8944829,3730801,Udalfs,Hapludalfs
8938159,3734082,Udalfs,Hapludalfs
8938101,3787266,Udalfs,Hapludalfs
8727834,3729360,Udalfs,Hapludalfs
8712205,3722238,Udalfs,Hapludalfs
8722296,3721032,Udalfs,Hapludalfs
8721672,3728557,Udalfs,Hapludalfs
8896740,3824648,Udalfs,Hapludalfs
8724637,3755400,Udalfs,Hapludalfs
8694943,3694097,Udalfs,Hapludalfs
8731662,3684996,Udalfs,Hapludalfs
8731769,3696734,Udalfs,Hapludalfs
8714826,3683146,Udalfs,Hapludalfs
8712428,3710751,Udalfs,Hapludalfs
8714037,3704224,Udalfs,Hapludalfs
8727289,3690900,Udalfs,Hapludalfs
8862579,3683395,Udalfs,Hapludalfs
8841379,3659810,Udalfs,Hapludalfs
8898153,3771155,Udalfs,Hapludalfs
8860499,3827783,Udalfs,Hapludalfs
8923323,3715785,Udalfs,Hapludalfs
8919560,3694995,Udalfs,Hapludalfs
8917045,3845404,Udalfs,Hapludalfs
8885737,3842512,Udalfs,Hapludalfs
8864500,3670324,Udalfs,Hapludalfs
8888450,3659723,Udalfs,Hapludalfs
8898628,3653886,Udalfs,Hapludalfs
8875739,3655669,Udalfs,Hapludalfs
8958676,3750720,Udalfs,Hapludalfs
8857943,3658859,Udalfs,Hapludalfs
8907518,3691563,Udalfs,Hapludalfs
8881257,3677331,Udalfs,Hapludalfs
8870620,3660349,Udalfs,Hapludalfs
8872958,3711305,Udalfs,Hapludalfs
8880396,3826127,Udalfs,Hapludalfs
8871818,3681202,Udalfs,Hapludalfs
8870562,3660288,Udalfs,Hapludalfs
8883162,3660974,Udalfs,Hapludalfs
8953386,3751312,Udalfs,Hapludalfs
8908795,3696320,Udalfs,Hapludalfs
8913103,3766099,Udalfs,Hapludalfs
8863418,3845135,Udalfs,Hapludalfs
8898530,3851149,Udalfs,Hapludalfs
8930507,3865569,Udalfs,Hapludalfs
8917477,3846776,Udalfs,Hapludalfs
8883679,3819456,Udalfs,Hapludalfs
8865380,3838892,Udalfs,Hapludalfs
8864047,3840122,Udalfs,Hapludalfs
8867031,3840223,Udalfs,Hapludalfs
8868743,3840415,Udalfs,Hapludalfs
8861147,3829029,Udalfs,Hapludalfs
8890192,3821786,Udalfs,Hapludalfs
8879878,3838285,Udalfs,Hapludalfs
8879031,3819027,Udalfs,Hapludalfs
8851959,3837013,Udalfs,Hapludalfs
8867163,3823170,Udalfs,Hapludalfs
8865472,3821122,Udalfs,Hapludalfs
8890215,3812002,Udalfs,Hapludalfs
8886284,3817893,Udalfs,Hapludalfs
8857592,3826647,Udalfs,Hapludalfs
8857730,3826680,Udalfs,Hapludalfs
8867338,3806945,Udalfs,Hapludalfs
8869371,3806838,Udalfs,Hapludalfs
8888415,3834563,Udalfs,Hapludalfs
8859842,3827059,Udalfs,Hapludalfs
8858154,3827054,Udalfs,Hapludalfs
8863458,3809588,Udalfs,Hapludalfs
8843310,3833716,Udalfs,Hapludalfs
8891860,3817086,Udalfs,Hapludalfs
8889896,3821645,Udalfs,Hapludalfs
8869966,3834711,Udalfs,Hapludalfs
8879988,3837419,Udalfs,Hapludalfs
8879779,3838251,Udalfs,Hapludalfs
8810558,3628658,Udalfs,Hapludalfs
8796971,3860605,Udalfs,Hapludalfs
8809052,3849026,Udalfs,Hapludalfs
8813066,3847508,Udalfs,Hapludalfs
8867646,3838999,Udalfs,Hapludalfs
8979146,3765783,Udalfs,Hapludalfs
8920916,3731389,Udalfs,Hapludalfs
8960139,3703436,Udalfs,Hapludalfs
8924017,3689292,Udalfs,Hapludalfs
8919514,3725319,Udalfs,Hapludalfs
8922141,3683011,Udalfs,Hapludalfs
8921227,3700829,Udalfs,Hapludalfs
8917971,3695701,Udalfs,Hapludalfs
8921949,3681656,Udalfs,Hapludalfs
8919824,3680336,Udalfs,Hapludalfs
8966135,3762628,Udalfs,Hapludalfs
8878886,3698947,Udalfs,Hapludalfs
8948678,3757376,Udalfs,Hapludalfs
8964459,3761818,Udalfs,Hapludalfs
8914904,3703566,Udalfs,Hapludalfs
8936304,3699709,Udalfs,Hapludalfs
8944704,3703024,Udalfs,Hapludalfs
8955545,3710377,Udalfs,Hapludalfs
8912348,3702471,Udalfs,Hapludalfs
8864392,3689800,Udalfs,Hapludalfs
8864136,3670845,Udalfs,Hapludalfs
8885345,3672565,Udalfs,Hapludalfs
8881056,3674359,Udalfs,Hapludalfs
8817492,3705087,Udalfs,Hapludalfs
8853819,3706647,Udalfs,Hapludalfs
8911681,3682330,Udalfs,Hapludalfs
8844863,3837496,Udalfs,Hapludalfs
8875735,3821541,Udalfs,Hapludalfs
8846420,3690535,Udalfs,Hapludalfs
8848901,3637608,Udalfs,Hapludalfs
8848930,3637607,Udalfs,Hapludalfs
8835635,3669356,Udalfs,Hapludalfs
8815528,3623008,Udalfs,Hapludalfs
8855629,3825340,Udalfs,Hapludalfs
8865508,3813798,Udalfs,Hapludalfs
8861870,3825146,Udalfs,Hapludalfs
8880899,3673545,Udalfs,Hapludalfs
8921523,3697010,Udalfs,Hapludalfs
8854586,3638454,Udalfs,Hapludalfs
8879976,3705684,Udalfs,Hapludalfs
8887233,3842500,Udalfs,Hapludalfs
8876905,3824919,Udalfs,Hapludalfs
8888322,3672158,Udalfs,Hapludalfs
8871077,3657455,Udalfs,Hapludalfs
8887217,3670615,Udalfs,Hapludalfs
8880635,3650830,Udalfs,Hapludalfs
8939428,3746123,Udalfs,Hapludalfs
8853478,3706578,Udalfs,Hapludalfs
8853393,3705823,Udalfs,Hapludalfs
8856435,3704155,Udalfs,Hapludalfs
8945064,3706074,Udalfs,Hapludalfs
8915692,3690173,Udalfs,Hapludalfs
8911511,3702230,Udalfs,Hapludalfs
8860027,3650038,Udalfs,Hapludalfs
8842475,3666276,Udalfs,Hapludalfs
8852664,3663611,Udalfs,Hapludalfs
8849513,3636828,Udalfs,Hapludalfs
8903407,3779012,Udalfs,Hapludalfs
8930875,3741454,Udalfs,Hapludalfs
8947176,3776879,Udalfs,Hapludalfs
9001223,3772903,Udalfs,Hapludalfs
8995727,3754563,Udalfs,Hapludalfs
8866312,3632695,Udalfs,Hapludalfs
8871012,3666563,Udalfs,Hapludalfs
8866936,3644248,Udalfs,Hapludalfs
8870587,3660524,Udalfs,Hapludalfs
8832039,3625666,Udalfs,Hapludalfs
8857062,3687022,Udalfs,Hapludalfs
8905748,3686639,Udalfs,Hapludalfs
8840773,3654999,Udalfs,Hapludalfs
8873078,3685541,Udalfs,Hapludalfs
8881591,3660017,Udalfs,Hapludalfs
8880604,3701635,Udalfs,Hapludalfs
8875379,3677352,Udalfs,Hapludalfs
8882868,3660699,Udalfs,Hapludalfs
8929807,3776500,Udalfs,Hapludalfs
8929812,3776468,Udalfs,Hapludalfs
8845139,3622978,Udalfs,Hapludalfs
8851905,3699123,Udalfs,Hapludalfs
8908458,3690187,Udalfs,Hapludalfs
8857735,3633153,Udalfs,Hapludalfs
8839256,3653218,Udalfs,Hapludalfs
8908225,3786802,Udalfs,Hapludalfs
8879431,3765916,Udalfs,Hapludalfs
8884818,3815564,Udalfs,Hapludalfs
8857577,3826716,Udalfs,Hapludalfs
8878908,3839877,Udalfs,Hapludalfs
8857578,3826704,Udalfs,Hapludalfs
8887167,3814586,Udalfs,Hapludalfs
8808366,3628093,Udalfs,Hapludalfs
8874472,3799796,Udalfs,Hapludalfs
8874843,3732440,Udalfs,Hapludalfs
8872735,3808574,Udalfs,Hapludalfs
8812890,3699721,Udalfs,Hapludalfs
8816466,3701357,Udalfs,Hapludalfs
8812879,3699687,Udalfs,Hapludalfs
8826387,3683378,Udalfs,Hapludalfs
8896703,3776939,Udalfs,Hapludalfs
8906532,3766200,Udalfs,Hapludalfs
8920348,3810952,Udalfs,Hapludalfs
8888034,3770538,Udalfs,Hapludalfs
8846412,3826783,Udalfs,Hapludalfs
8850559,3822798,Udalfs,Hapludalfs
8817973,3692243,Udalfs,Hapludalfs
8892726,3769154,Udalfs,Hapludalfs
8830242,3679176,Udalfs,Hapludalfs
8879549,3732165,Udalfs,Hapludalfs
8879550,3732165,Udalfs,Hapludalfs
8861394,3810504,Udalfs,Hapludalfs
8890035,3771064,Udalfs,Hapludalfs
8907370,3777247,Udalfs,Hapludalfs
8868715,3807654,Udalfs,Hapludalfs
8812037,3700486,Udalfs,Hapludalfs
8817341,3699700,Udalfs,Hapludalfs
8814371,3703451,Udalfs,Hapludalfs
8781739,3848197,Udalfs,Hapludalfs
8786912,3846149,Udalfs,Hapludalfs
8788648,3839769,Udalfs,Hapludalfs
8766194,3846883,Udalfs,Hapludalfs
8788356,3783822,Udalfs,Hapludalfs
8804930,3807076,Udalfs,Hapludalfs
8800472,3805071,Udalfs,Hapludalfs
8848305,3800499,Udalfs,Hapludalfs
8841505,3813800,Udalfs,Hapludalfs
8840221,3813807,Udalfs,Hapludalfs
8835810,3803635,Udalfs,Hapludalfs
8837179,3801101,Udalfs,Hapludalfs
8822829,3793844,Udalfs,Hapludalfs
8862466,3794347,Udalfs,Hapludalfs
8861818,3789617,Udalfs,Hapludalfs
8816404,3808964,Udalfs,Hapludalfs
8852817,3791717,Udalfs,Hapludalfs
8804759,3845292,Udalfs,Hapludalfs
8818241,3819316,Udalfs,Hapludalfs
8829321,3831973,Udalfs,Hapludalfs
8791796,3836891,Udalfs,Hapludalfs
8819936,3815152,Udalfs,Hapludalfs
8809761,3849260,Udalfs,Hapludalfs
8830068,3833632,Udalfs,Hapludalfs
8884160,3759225,Udalfs,Hapludalfs
8892662,3769334,Udalfs,Hapludalfs
8888122,3770677,Udalfs,Hapludalfs
8814393,3697159,Udalfs,Hapludalfs
8833864,3669764,Udalfs,Hapludalfs
8896671,3777365,Udalfs,Hapludalfs
8903936,3777307,Udalfs,Hapludalfs
8824979,3684791,Udalfs,Hapludalfs
8823624,3686406,Udalfs,Hapludalfs
8817442,3693324,Udalfs,Hapludalfs
8941579,3653069,Udalfs,Hapludalfs
8940606,3657978,Udalfs,Hapludalfs
8765884,3866716,Udalfs,Hapludalfs
8762111,3863181,Udalfs,Hapludalfs
8864638,3770236,Udalfs,Hapludalfs
8871248,3782017,Udalfs,Hapludalfs
8895853,3859820,Udalfs,Hapludalfs
8983386,3644701,Udalfs,Hapludalfs
8960362,3688924,Udalfs,Hapludalfs
8889297,3677829,Udalfs,Hapludalfs
8949681,3828596,Udalfs,Hapludalfs
8910791,3755819,Udalfs,Hapludalfs
8911732,3754700,Udalfs,Hapludalfs
8955048,3708928,Udalfs,Hapludalfs
8962683,3712890,Udalfs,Hapludalfs
8960817,3713869,Udalfs,Hapludalfs
8956694,3712289,Udalfs,Hapludalfs
8956609,3725186,Udalfs,Hapludalfs
8830206,3848288,Udalfs,Hapludalfs
8829623,3843638,Udalfs,Hapludalfs
8831011,3845135,Udalfs,Hapludalfs
8981490,3755288,Udalfs,Hapludalfs
8980426,3757737,Udalfs,Hapludalfs
8982956,3763759,Udalfs,Hapludalfs
8987467,3776142,Udalfs,Hapludalfs
8987522,3776149,Udalfs,Hapludalfs
8980329,3757724,Udalfs,Hapludalfs
8983991,3763881,Udalfs,Hapludalfs
8984036,3763939,Udalfs,Hapludalfs
8984047,3763954,Udalfs,Hapludalfs
8994256,3773916,Udalfs,Hapludalfs
8994156,3773902,Udalfs,Hapludalfs
8730595,3861002,Udalfs,Hapludalfs
8774340,3791795,Udalfs,Hapludalfs
8711019,3739437,Udalfs,Hapludalfs
8690439,3701918,Udalfs,Hapludalfs
8756039,3734199,Udalfs,Hapludalfs
8704974,3684627,Udalfs,Hapludalfs
8754880,3625604,Udalfs,Hapludalfs
8786829,3704843,Udalfs,Hapludalfs
8794683,3704197,Udalfs,Hapludalfs
8692490,3749696,Udalfs,Hapludalfs
8679094,3792282,Udalfs,Hapludalfs
8672325,3793923,Udalfs,Hapludalfs
8709769,3759313,Udalfs,Hapludalfs
8703350,3744724,Udalfs,Hapludalfs
8752713,3721528,Udalfs,Hapludalfs
8753260,3725132,Udalfs,Hapludalfs
8767907,3740490,Udalfs,Hapludalfs
8772933,3738107,Udalfs,Hapludalfs
8675984,3711056,Udalfs,Hapludalfs
8795138,3699734,Udalfs,Hapludalfs
8702780,3789472,Udalfs,Hapludalfs
8809713,3674041,Udalfs,Hapludalfs
8753588,3669543,Udalfs,Hapludalfs
8707211,3749283,Udalfs,Hapludalfs
8719869,3745333,Udalfs,Hapludalfs
8701505,3751572,Udalfs,Hapludalfs
8703013,3742761,Udalfs,Hapludalfs
8768058,3745717,Udalfs,Hapludalfs
8760795,3724686,Udalfs,Hapludalfs
8755821,3767182,Udalfs,Hapludalfs
8761782,3763844,Udalfs,Hapludalfs
8675246,3713294,Udalfs,Hapludalfs
8834769,3720665,Udalfs,Hapludalfs
8829290,3722472,Udalfs,Hapludalfs
8665369,3771633,Udalfs,Hapludalfs
8818106,3723905,Udalfs,Hapludalfs
8818103,3721847,Udalfs,Hapludalfs
8809891,3718190,Udalfs,Hapludalfs
8801731,3715773,Udalfs,Hapludalfs
8751709,3771750,Udalfs,Hapludalfs
8715784,3835940,Udalfs,Hapludalfs
8776939,3750829,Udalfs,Hapludalfs
8807145,3680212,Udalfs,Hapludalfs
8777032,3647819,Udalfs,Hapludalfs
8824982,3758193,Udalfs,Hapludalfs
8672991,3808318,Udalfs,Hapludalfs
8802083,3827449,Udalfs,Hapludalfs
8714265,3851836,Udalfs,Hapludalfs
8796529,3819666,Udalfs,Hapludalfs
8684925,3675829,Udalfs,Hapludalfs
8697622,3672344,Udalfs,Hapludalfs
8711547,3663757,Udalfs,Hapludalfs
8686671,3689965,Udalfs,Hapludalfs
8691452,3701371,Udalfs,Hapludalfs
8701181,3721775,Udalfs,Hapludalfs
8779042,3676257,Udalfs,Hapludalfs
8786781,3704841,Udalfs,Hapludalfs
8955378,3705396,Udalfs,Hapludalfs
8902478,3743543,Udalfs,Hapludalfs
8848434,3692233,Udalfs,Hapludalfs
8921319,3697964,Udalfs,Hapludalfs
8939175,3709687,Udalfs,Hapludalfs
8937942,3717085,Udalfs,Hapludalfs
8939466,3710747,Udalfs,Hapludalfs
8931921,3721943,Udalfs,Hapludalfs
8872130,3660789,Udalfs,Hapludalfs
8907541,3711139,Udalfs,Hapludalfs
8881693,3707921,Udalfs,Hapludalfs
8865970,3698746,Udalfs,Hapludalfs
8887519,3672039,Udalfs,Hapludalfs
8915055,3689626,Udalfs,Hapludalfs
8915738,3687159,Udalfs,Hapludalfs
8912894,3733045,Udalfs,Hapludalfs
8887583,3776630,Udalfs,Hapludalfs
8897698,3737165,Udalfs,Hapludalfs
8904323,3731506,Udalfs,Hapludalfs
8898115,3746276,Udalfs,Hapludalfs
8887611,3777200,Udalfs,Hapludalfs
8914090,3738374,Udalfs,Hapludalfs
8914154,3738659,Udalfs,Hapludalfs
8893694,3735950,Udalfs,Hapludalfs
8886533,3739860,Udalfs,Hapludalfs
8914806,3697745,Udalfs,Hapludalfs
8937935,3713679,Udalfs,Hapludalfs
8907025,3725915,Udalfs,Hapludalfs
8918890,3739672,Udalfs,Hapludalfs
8944752,3795159,Udalfs,Hapludalfs
8933594,3776485,Udalfs,Hapludalfs
8913014,3699156,Udalfs,Hapludalfs
8933987,3716990,Udalfs,Hapludalfs
8934191,3716955,Udalfs,Hapludalfs
8912598,3701703,Udalfs,Hapludalfs
8915817,3689877,Udalfs,Hapludalfs
8849219,3697151,Udalfs,Hapludalfs
8838010,3686803,Udalfs,Hapludalfs
8849855,3695734,Udalfs,Hapludalfs
8838347,3680783,Udalfs,Hapludalfs
8848030,3696592,Udalfs,Hapludalfs
8836244,3674244,Udalfs,Hapludalfs
8844556,3676081,Udalfs,Hapludalfs
8952445,3806303,Udalfs,Hapludalfs
8825200,3681990,Udalfs,Hapludalfs
8913136,3828816,Udalfs,Hapludalfs
8930556,3773414,Udalfs,Hapludalfs
8888499,3778223,Udalfs,Hapludalfs
8888441,3778312,Udalfs,Hapludalfs
8921884,3722965,Udalfs,Hapludalfs
8918540,3806006,Udalfs,Hapludalfs
8928832,3738545,Udalfs,Hapludalfs
8976371,3770960,Udalfs,Hapludalfs
8978860,3768432,Udalfs,Hapludalfs
8838318,3693611,Udalfs,Hapludalfs
8851043,3701305,Udalfs,Hapludalfs
8858764,3702603,Udalfs,Hapludalfs
8840879,3695691,Udalfs,Hapludalfs
8955378,3705396,Udalfs,Hapludalfs
8963619,3635106,Udalfs,Hapludalfs
8969578,3644895,Udalfs,Hapludalfs
8917811,3725267,Udalfs,Hapludalfs
8922370,3741129,Udalfs,Hapludalfs
8966348,3765014,Udalfs,Hapludalfs
8964951,3764548,Udalfs,Hapludalfs
8921810,3694605,Udalfs,Hapludalfs
8911037,3740068,Udalfs,Hapludalfs
8905014,3735816,Udalfs,Hapludalfs
8914927,3722492,Udalfs,Hapludalfs
8963258,3765744,Udalfs,Hapludalfs
8911164,3810226,Udalfs,Hapludalfs
8674810,3627353,Udalfs,Hapludalfs
8727815,3650250,Udalfs,Hapludalfs
8709572,3639994,Udalfs,Hapludalfs
8672294,3653469,Udalfs,Hapludalfs
8670846,3644952,Udalfs,Hapludalfs
8671325,3654523,Udalfs,Hapludalfs
8667337,3638198,Udalfs,Hapludalfs
8757739,3655165,Udalfs,Hapludalfs
8678649,3642804,Udalfs,Hapludalfs
8716004,3653947,Udalfs,Hapludalfs
8790386,3630018,Udalfs,Hapludalfs
8853072,3815157,Udalfs,Hapludalfs
8853794,3699555,Udalfs,Hapludalfs
8941533,3744867,Udalfs,Hapludalfs
8934035,3738879,Udalfs,Hapludalfs
8945422,3756837,Udalfs,Hapludalfs
8884800,3659987,Udalfs,Hapludalfs
8853324,3696437,Udalfs,Hapludalfs
8820062,3699655,Udalfs,Hapludalfs
8872742,3654729,Udalfs,Hapludalfs
8944526,3715129,Udalfs,Hapludalfs
8929594,3775034,Udalfs,Hapludalfs
8883375,3706830,Udalfs,Hapludalfs
8958003,3779568,Udalfs,Hapludalfs
8935215,3713548,Udalfs,Hapludalfs
8820931,3621098,Udalfs,Hapludalfs
8887043,3673644,Udalfs,Hapludalfs
8876197,3667550,Udalfs,Hapludalfs
8839760,3708722,Udalfs,Hapludalfs
8842308,3711676,Udalfs,Hapludalfs
8901830,3697638,Udalfs,Hapludalfs
8904773,3693087,Udalfs,Hapludalfs
8902236,3697718,Udalfs,Hapludalfs
8878551,3811829,Udalfs,Hapludalfs
8934699,3809498,Udalfs,Hapludalfs
8924677,3777068,Udalfs,Hapludalfs
8924919,3756013,Udalfs,Hapludalfs
8872369,3814161,Udalfs,Hapludalfs
8872358,3814155,Udalfs,Hapludalfs
8782607,3853983,Udalfs,Hapludalfs
8815347,3797713,Udalfs,Hapludalfs
8841988,3820295,Udalfs,Hapludalfs
8827409,3800528,Udalfs,Hapludalfs
8816571,3764937,Udalfs,Hapludalfs
8755630,3832828,Udalfs,Hapludalfs
8753635,3812872,Udalfs,Hapludalfs
8781511,3822674,Udalfs,Hapludalfs
8822533,3766489,Udalfs,Hapludalfs
8817883,3762463,Udalfs,Hapludalfs
8817029,3783371,Udalfs,Hapludalfs
8778204,3807598,Udalfs,Hapludalfs
8788243,3802488,Udalfs,Hapludalfs
8775484,3792642,Udalfs,Hapludalfs
8783929,3807778,Udalfs,Hapludalfs
8798784,3791792,Udalfs,Hapludalfs
8786880,3775099,Udalfs,Hapludalfs
8816493,3757182,Udalfs,Hapludalfs
8816612,3757235,Udalfs,Hapludalfs
8816485,3757287,Udalfs,Hapludalfs
8814945,3781385,Udalfs,Hapludalfs
8815183,3781366,Udalfs,Hapludalfs
8815095,3781293,Udalfs,Hapludalfs
8870418,3787091,Udalfs,Hapludalfs
8837939,3791163,Udalfs,Hapludalfs
8773538,3856736,Udalfs,Hapludalfs
8826028,3830548,Udalfs,Hapludalfs
8813802,3797573,Udalfs,Hapludalfs
8848298,3817593,Udalfs,Hapludalfs
8897605,3845843,Udalfs,Hapludalfs
8907457,3712053,Udalfs,Hapludalfs
8903441,3644564,Udalfs,Hapludalfs
8906512,3673095,Udalfs,Hapludalfs
8837421,3842617,Udalfs,Hapludalfs
8837403,3842607,Udalfs,Hapludalfs
8837389,3842570,Udalfs,Hapludalfs
8827010,3665777,Udalfs,Hapludalfs
8901607,3857149,Udalfs,Hapludalfs
8906258,3848701,Udalfs,Hapludalfs
8902210,3848289,Udalfs,Hapludalfs
8912422,3852093,Udalfs,Hapludalfs
8723839,3823595,Udalfs,Hapludalfs
8909059,3858553,Udalfs,Hapludalfs
8909006,3858573,Udalfs,Hapludalfs
8792518,3822712,Udalfs,Hapludalfs
8813897,3832508,Udalfs,Hapludalfs
8813981,3832605,Udalfs,Hapludalfs
8816621,3847735,Udalfs,Hapludalfs
8739580,3857708,Udalfs,Hapludalfs
8743316,3864818,Udalfs,Hapludalfs
8743035,3863633,Udalfs,Hapludalfs
8743176,3862533,Udalfs,Hapludalfs
8854148,3782798,Udalfs,Hapludalfs
8849421,3769626,Udalfs,Hapludalfs
8871311,3781445,Udalfs,Hapludalfs
8780302,3848185,Udalfs,Hapludalfs
8778289,3848101,Udalfs,Hapludalfs
8801769,3846414,Udalfs,Hapludalfs
8814646,3835865,Udalfs,Hapludalfs
8761216,3854300,Udalfs,Hapludalfs
8820461,3815624,Udalfs,Hapludalfs
8792459,3849837,Udalfs,Hapludalfs
8826747,3840340,Udalfs,Hapludalfs
8820370,3832091,Udalfs,Hapludalfs
8809780,3849285,Udalfs,Hapludalfs
8819982,3815388,Udalfs,Hapludalfs
8819457,3815751,Udalfs,Hapludalfs
8820821,3850701,Udalfs,Hapludalfs
8821438,3829121,Udalfs,Hapludalfs
8794209,3816909,Udalfs,Hapludalfs
8766030,3645041,Udalfs,Hapludalfs
8736366,3674380,Udalfs,Hapludalfs
8676808,3677432,Udalfs,Hapludalfs
8676809,3677425,Udalfs,Hapludalfs
8755259,3710574,Udalfs,Hapludalfs
8778893,3820505,Udalfs,Hapludalfs
8755637,3774997,Udalfs,Hapludalfs
8678595,3642893,Udalfs,Hapludalfs
8839253,3803355,Udalfs,Hapludalfs
8749622,3651439,Udalfs,Hapludalfs
8971340,3732585,Udalfs,Hapludalfs
8939534,3746379,Udalfs,Hapludalfs
8753449,3717389,Udalfs,Hapludalfs
8748941,3687512,Udalfs,Hapludalfs
8989922,3826920,Udalfs,Hapludalfs
8874257,3799733,Udalfs,Hapludalfs
8878801,3639003,Udalfs,Hapludalfs
8903072,3639702,Udalfs,Hapludalfs
8992183,3842053,Udalfs,Hapludalfs
8953688,3691664,Udalfs,Hapludalfs
8816092,3693266,Udalfs,Hapludalfs
8707715,3730146,Udalfs,Hapludalfs
8991829,3851467,Udalfs,Hapludalfs
8762341,3841341,Udalfs,Hapludalfs
8790679,3785532,Udalfs,Hapludalfs
8855671,3635767,Udalfs,Hapludalfs
8853617,3638448,Udalfs,Hapludalfs
8837493,3665393,Udalfs,Hapludalfs
8834499,3673392,Udalfs,Hapludalfs
8981705,3794344,Udalfs,Hapludalfs
8860094,3649876,Udalfs,Hapludalfs
9003393,3724806,Udalfs,Hapludalfs
9001175,3833649,Udalfs,Hapludalfs
8874040,3806104,Udalfs,Hapludalfs
8899295,3810437,Udalfs,Hapludalfs
8922232,3844203,Udalfs,Hapludalfs
8995557,3843941,Udalfs,Hapludalfs
8905149,3769396,Udalfs,Hapludalfs
